1058.54239238168,985.619952330563,976.30811538427,1084.98280366741,1079.00421397564,1001.58939559511,971.422025065774,1084.16892924248,1031.79497894548,995.495086750655,1037.61590076976,960.953562088645,1040.31673652473,1082.87175991024,984.207024084182,967.389361368647,978.93845498108
1009.18565644408,995.898622069187,1013.18555454348,993.476436659063,1030.87591375225,897.956442905049,995.425327827207,974.720751317417,990.135887645706,1013.58993825474,973.897632461831,1086.5520580602,919.363143373589,1022.1903842233,910.055292339675,1026.21946691305,949.227516020691
969.378695624505,911.397755180404,1043.63460519566,1026.16386076827,998.298145206127,973.502401210048,1094.97974249197,1043.83378433954,1055.42964807382,966.740977877753,1027.82555101836,1051.60210833676,945.498736629441,974.839871927664,988.985335314875,1033.0347358043,898.430559084799
877.662482944395,955.992162653174,1039.52371421041,976.503838459801,962.319522223475,998.64435088149,904.896531643903,946.478310645149,928.580223753218,915.121415282905,997.885321847386,880.988463942595,979.776069875805,963.160137995554,933.81333793578,993.643569840264,959.344995767407
1431.83467172585,1390.93636453042,1364.40392299213,1417.40481810267,975.295875358279,739.243354944684,778.977680725954,719.61869218374,630.342310093422,600.160127538054,247.86451288619,0,0,80.2996343713084,0,33.485959060839,0
1508.68075862031,1464.30766237395,1405.97067562576,1367.62508274973,1005.72422374999,745.482045159732,710.760628449562,677.05240729444,705.232412039025,761.106785783517,254.384391310997,0,0,55.2724481204163,30.7277378505916,41.2650848788333,0
1497.99824449901,1502.28207430415,1390.81719733142,1400.9418650869,1016.76130985967,685.145974638949,765.614405302239,724.468720564251,738.049617603362,629.087428450395,279.79255857636,0,0,0,11.0033679272214,0,20.2665449318283
1349.45697074562,1478.3269117128,1415.74430556171,1399.75567339866,925.672965398287,825.636795378893,754.501621139322,731.147708121235,702.606035897909,569.187791515512,263.643028768628,0,16.9852234661742,3.88492929191351,10.4136307434152,0,0
2172.51780496681,2046.43580393581,1965.84331705653,1883.06908733592,1175.99652917791,1005.05650826412,1086.77930716416,1042.320638046,938.557769910395,895.716373798608,307.323129981136,0,0,0,18.0646984705848,58.445621789002,5.30150394479979
2070.9413483085,1976.81480681119,1960.45278541322,1834.27753905587,1227.47513451841,980.750191104063,1022.30338747263,1032.91672772385,1079.74151309768,864.051527524499,251.770358698055,24.5029661464868,15.2887012390252,49.2526104055371,13.7439264718085,11.6055268103111,53.0280684438663
2052.69480481064,2071.07337698858,2089.99728684518,1874.86515653774,1153.20030180741,1153.40023506976,990.854747052069,1027.23852623281,1040.00869240997,855.140671096139,187.832852060873,0,128.577382315154,0,30.4096863507081,43.5171954290321,56.4546039046977
2042.67752013394,2038.5743152598,1999.92518147916,1900.56215965475,1166.17767189197,974.666999656595,1037.77837690968,1047.2638624927,1034.08081415574,806.446474724503,235.318213613872,0,0,51.9909776361668,57.4274892076779,0,0
2935.59316575078,2959.31096654992,2887.37983625739,2532.51163048689,1528.9484278077,1418.94125174286,1481.05004120375,1434.9878461055,1439.71957326324,1180.88283316519,182.123800744513,15.4676007199828,0,38.7505560190896,42.193245707952,40.5535604909838,70.8286750610847
2903.89259721878,2990.07164691203,2930.78752142971,2607.00586801732,1635.05528410481,1554.60695764056,1518.21947359426,1565.32815421608,1427.84224648887,1101.0842501226,48.980908528986,0,84.4498724197756,27.5102639152003,65.1462346438628,0,0
2916.2279700263,2964.51733334732,2978.75595702812,2531.87755455996,1607.1911001224,1409.60267539895,1442.12636637918,1484.07291285788,1433.38437559161,1095.44524606108,91.0348488832777,0.0722833191911617,0.509904184582372,0,0,9.50521109025834,14.9442553139649
2913.67125167275,2966.09695299209,2933.1613426921,2534.99037403445,1592.03387018586,1520.10598811015,1517.24825095469,1571.14445330072,1473.06486833483,1199.96679745078,137.103131467669,0,0,0,0,0,0
4262.16995640629,4270.55331625901,4077.5909635736,3410.22245116158,2173.61330515674,2120.59597220721,2173.59758482792,2133.63933845629,2024.50491117326,1435.64367638055,0,50.2410603271604,0,24.3121802739612,0,0,0
4215.88173531799,4234.08454534025,4193.89129784928,3561.08165089653,2184.26433165534,2104.19203780075,2063.87964909,2051.41356700986,2036.74591747607,1485.50682687529,81.8667180507477,88.6163357470472,10.1140269739039,23.021036876196,0,0,0
4156.35744824936,4244.81458290932,4171.2553818372,3522.79072604745,2198.53603155024,2160.61745602362,2012.7414589556,2129.83863129465,2075.18687300019,1428.30710295106,80.5407132286092,103.414676774313,30.2942937964227,35.5568958023622,0,0,51.802004266677
4216.48009396145,4156.10360224094,4118.13064949236,3506.82616436923,2102.09790212454,2070.02613876343,2137.59029453914,2066.89093906514,2027.79395626507,1507.24969208277,51.933518103105,0,0,0,35.5155381173919,0,0
6052.35554861443,5973.44024516311,5885.48077045995,4825.75128725737,3076.01536290081,3038.12171368027,3061.87253121468,2989.87763551646,2952.81172811202,1940.10314992603,110.557479175015,12.1209373727629,29.7809501734152,68.8970517190089,0,0,81.1250696033767
5995.38390777321,6021.68511068927,5906.815957468,4797.26702206583,3076.29034453891,3093.81498979017,3031.78278705539,3002.98395535356,2888.62940340873,2000.0579851444,64.9416416610437,83.8509899620391,64.274992020168,0,0,0,0
5986.71542345891,6075.26766986217,5919.23893675014,4862.92244511097,3060.63213069832,3012.36081235618,2908.92715834837,3043.72995732785,2826.35654733563,1973.11304034175,34.4555025071398,38.5862263282647,0,0,0,35.0642512853607,55.9825260715014
6048.10836919682,5965.25106307622,5905.24663444054,4942.74553416989,3106.74155967683,2887.84778929307,3067.64885500541,3038.78493761759,2901.80510887449,1919.98392089323,27.114643784597,75.6824085009361,0,0,0,0,0
8650.05435243011,8661.42013997521,8403.02217281574,6705.22662870501,4303.9862379144,4297.59081782953,4366.50350654508,4306.78659074153,4092.43009777154,2636.18576293819,71.9660284580873,0,34.590835623979,119.734772830853,0,0,40.4639670856363
8701.41337204073,8634.39769281214,8367.7672113741,6697.33464223129,4314.814317549,4367.50446384506,4440.84498158198,4387.80628919931,4085.02209261883,2481.13559201765,0,62.4642879626561,0,0,0,0,66.4138275832767
8727.76160893665,8609.82181771042,8404.55767566893,6751.37556573482,4331.97325548056,4346.6992312557,4345.89047191088,4280.50564361456,4067.58056527966,2568.38114190572,17.2521868013601,0,30.4989877752123,0,0,0,0
8634.42765459397,8648.51241007665,8433.086197182,6683.46756880665,4293.10057207106,4315.48092859572,4330.44720191403,4309.18355020614,4182.06966715993,2481.87302138757,33.4672201155124,0,54.583853283007,0,0,0,26.4969686241336
12366.6766972727,12407.9752232243,11939.7644547841,9224.28808348421,6267.82471178286,6188.69602209757,6145.9028094226,6127.74120122818,5784.62186481775,3367.2016536219,0,8.66668597206093,0,17.7666634354802,0,0,0
12443.6528607771,12257.3579012713,12139.955785438,9150.66292125502,6167.18252095195,6120.26726736691,6247.58071876821,6111.70338800627,5900.81539964836,3355.30244050685,0,0,0,19.2236125238256,0,0,13.4479047445272
12445.3671051161,12401.5008631482,12022.7181923326,9207.98452451267,6186.75261107562,6178.61770696771,6294.37782447826,6238.32904098097,5831.54520221098,3331.60129437514,42.2608560847559,0,8.16624981229593,23.6866160384513,135.163580934948,20.9338807511714,0
12318.3939783,12339.3661276733,12031.3226519461,9238.42413510234,6229.07581736178,6268.24063186406,6138.62445136262,6232.6698856809,5853.71318593593,3290.33229458927,0,25.1693408665052,0,0,152.892140310147,0,26.5311433601482
17785.8117984322,17755.6418109952,17137.6599405141,12714.7143754217,8904.31755353837,8900.00975901646,8950.23888569879,8894.97133678923,8301.723637076,4315.65388036687,0,104.23673960876,17.0558728246199,0,13.9323940105831,0,32.1597722870611
17722.0026636884,17711.9706095423,17071.2927036927,12714.3778857942,8978.53402753829,8934.76401901963,8816.42670425965,8870.31421804006,8352.40087980425,4406.19406968359,70.9789752849611,19.2636057759762,0,28.6817966671785,0,0,0
17836.0510544817,17755.2471507103,17070.763298214,12747.6817364341,8883.69003439987,8867.81477442686,8914.53142302961,8846.36689490203,8317.05498821472,4370.78384137626,43.8664750734357,0,0,0,36.188736462897,0,0
17894.6501750586,17739.8840058742,17095.2581171362,12782.4860016075,8947.78314227873,8905.49596956094,8850.93253886222,8787.45884633404,8233.2969928346,4383.48032225428,0,31.4910609838378,18.2829314557305,53.6009610476741,0,0,76.6942893410632
